id,sales
26822,33
26823,35
26824,35
26825,35
26826,38
26827,30
26828,33
26829,31
26830,34
26831,42
26832,40
26833,39
26834,25
26835,31
26836,30
26837,32
26838,35
26839,41
26840,46
26841,24
26842,38
26843,30
26844,29
26845,33
26846,38
26847,37
26848,31
26849,34
26850,28
26851,41
26852,35
26853,43
26854,44
26855,28
26856,36
26857,41
26858,37
26859,44
26860,37
26861,46
26862,31
26863,37
26864,37
26865,37
26866,38
26867,43
26868,45
26869,36
26870,40
26871,31
26872,39
26873,40
26874,39
26875,48
26876,32
26877,33
26878,33
26879,53
26880,53
26881,43
26882,59
26883,42
26884,36
26885,45
26886,42
26887,46
26888,53
26889,59
26890,36
26891,41
26892,38
26893,51
26894,51
26895,56
26896,57
26897,41
26898,44
26899,38
26900,46
26901,46
26902,47
26903,49
26904,35
26905,38
26906,44
26907,48
26908,47
26909,40
26910,24
26911,43
26912,32
26913,41
26914,37
26915,48
26916,46
26917,29
26918,36
26919,37
26920,32
26921,37
26922,38
26923,37
26924,29
26925,33
26926,31
26927,35
26928,32
26929,42
26930,44
26931,28
26932,34
26933,35
26934,30
26935,38
26936,37
26937,47
26938,32
26939,32
26940,37
26941,50
26942,46
26943,49
26944,51
26945,37
26946,37
26947,42
26948,40
26949,46
26950,44
26951,53
26952,27
26953,48
26954,34
26955,40
26956,50
26957,46
26958,53
26959,30
26960,44
26961,40
26962,41
26963,43
26964,49
26965,50
26966,33
26967,38
26968,38
26969,47
26970,55
26971,56
26972,59
26973,35
26974,49
26975,40
26976,47
26977,52
26978,54
26979,53
26980,39
26981,41
26982,45
26983,41
26984,51
26985,55
26986,58
26987,42
26988,45
26989,45
26990,44
26991,50
26992,58
26993,54
26994,43
26995,47
26996,43
26997,46
26998,44
26999,47
27000,31
27001,38
27002,35
27003,46
27004,41
27005,49
27006,59
27007,33
27008,41
27009,36
27010,46
27011,40
27012,47
27013,50
27014,38
27015,39
27016,41
27017,39
27018,50
27019,47
27020,46
27021,33
27022,42
27023,38
27024,41
27025,45
27026,44
27027,49
27028,34
27029,40
27030,36
27031,48
27032,49
27033,53
27034,62
27035,44
27036,36
27037,48
27038,48
27039,54
27040,51
27041,54
27042,39
27043,41
27044,39
27045,47
27046,49
27047,53
27048,60
27049,32
27050,38
27051,44
27052,46
27053,49
27054,54
27055,54
27056,32
27057,37
27058,44
27059,57
27060,62
27061,56
27062,67
27063,44
27064,49
27065,58
27066,55
27067,60
27068,66
27069,72
27070,47
27071,53
27072,48
27073,57
27074,61
27075,67
27076,73
27077,44
27078,49
27079,55
27080,54
27081,63
27082,63
27083,68
27084,43
27085,57
27086,54
27087,58
27088,60
27089,65
27090,59
27091,59
27092,49
27093,65
27094,67
27095,61
27096,69
27097,46
27098,57
27099,51
27100,62
27101,62
27102,64
27103,68
27104,51
27105,56
27106,58
27107,56
27108,59
27109,71
27110,79
27111,48
27112,49
27113,57
27114,68
27115,62
27116,77
27117,76
27118,47
27119,48
27120,52
27121,75
27122,71
27123,79
27124,74
27125,60
27126,64
27127,59
27128,62
27129,74
27130,80
27131,78
27132,57
27133,65
27134,58
27135,64
27136,64
27137,74
27138,83
27139,55
27140,69
27141,58
27142,66
27143,69
27144,74
27145,77
27146,50
27147,65
27148,61
27149,77
27150,86
27151,95
27152,100
27153,64
27154,77
27155,74
27156,82
27157,82
27158,88
27159,96
27160,66
27161,75
27162,75
27163,79
27164,89
27165,96
27166,88
27167,64
27168,87
27169,68
27170,75
27171,92
27172,89
27173,89
27174,62
27175,80
27176,76
27177,80
27178,79
27179,89
27180,48
27181,50
27182,50
27183,53
27184,64
27185,60
27186,67
27187,44
27188,46
27189,50
27190,55
27191,55
27192,56
27193,66
27194,40
27195,47
27196,48
27197,62
27198,57
27199,58
27200,61
27201,43
27202,47
27203,45
27204,52
27205,62
27206,59
27207,65
27208,47
27209,48
27210,54
27211,64
27212,60
27213,64
27214,70
27215,48
27216,58
27217,58
27218,55
27219,65
27220,67
27221,74
27222,46
27223,51
27224,54
27225,59
27226,63
27227,65
27228,77
27229,45
27230,56
27231,54
27232,62
27233,64
27234,68
27235,76
27236,50
27237,55
27238,49
27239,77
27240,82
27241,75
27242,95
27243,55
27244,72
27245,62
27246,74
27247,77
27248,77
27249,91
27250,54
27251,70
27252,72
27253,76
27254,74
27255,77
27256,96
27257,58
27258,71
27259,70
27260,78
27261,70
27262,86
27263,88
27264,53
27265,66
27266,66
27267,73
27268,81
27269,63
27270,41
27271,48
27272,43
27273,50
27274,58
27275,60
27276,54
27277,33
27278,41
27279,40
27280,48
27281,54
27282,54
27283,54
27284,41
27285,46
27286,46
27287,55
27288,51
27289,56
27290,57
27291,44
27292,49
27293,49
27294,51
27295,53
27296,58
27297,68
27298,43
27299,49
27300,42
27301,70
27302,63
27303,57
27304,60
27305,46
27306,53
27307,53
27308,52
27309,60
27310,60
27311,64
27312,47
27313,48
27314,52
27315,56
27316,62
27317,59
27318,71
27319,42
27320,59
27321,52
27322,57
27323,61
27324,62
27325,63
27326,39
27327,47
27328,50
27329,80
27330,64
27331,81
27332,77
27333,56
27334,65
27335,60
27336,61
27337,69
27338,77
27339,83
27340,53
27341,57
27342,61
27343,68
27344,73
27345,79
27346,80
27347,48
27348,62
27349,63
27350,62
27351,65
27352,82
27353,75
27354,49
27355,62
27356,65
27357,64
27358,62
27359,72
27360,37
27361,37
27362,30
27363,33
27364,37
27365,40
27366,43
27367,24
27368,31
27369,35
27370,40
27371,40
27372,39
27373,40
27374,30
27375,36
27376,35
27377,39
27378,37
27379,42
27380,41
27381,27
27382,33
27383,38
27384,36
27385,36
27386,40
27387,40
27388,27
27389,35
27390,36
27391,49
27392,45
27393,37
27394,48
27395,35
27396,37
27397,32
27398,43
27399,44
27400,45
27401,51
27402,34
27403,41
27404,35
27405,39
27406,42
27407,47
27408,52
27409,33
27410,35
27411,42
27412,39
27413,41
27414,42
27415,53
27416,29
27417,37
27418,37
27419,50
27420,46
27421,52
27422,56
27423,36
27424,47
27425,45
27426,41
27427,49
27428,51
27429,63
27430,37
27431,42
27432,43
27433,46
27434,50
27435,54
27436,55
27437,38
27438,45
27439,42
27440,43
27441,54
27442,60
27443,58
27444,44
27445,41
27446,42
27447,53
27448,53
27449,50
27450,26
27451,28
27452,41
27453,34
27454,35
27455,40
27456,37
27457,21
27458,31
27459,37
27460,37
27461,44
27462,41
27463,41
27464,29
27465,32
27466,35
27467,37
27468,36
27469,39
27470,42
27471,29
27472,32
27473,35
27474,34
27475,38
27476,42
27477,51
27478,29
27479,33
27480,33
27481,41
27482,52
27483,44
27484,53
27485,30
27486,35
27487,33
27488,44
27489,38
27490,47
27491,46
27492,38
27493,37
27494,34
27495,35
27496,47
27497,46
27498,45
27499,34
27500,36
27501,38
27502,42
27503,47
27504,45
27505,51
27506,37
27507,38
27508,37
27509,60
27510,52
27511,54
27512,55
27513,35
27514,44
27515,47
27516,54
27517,44
27518,58
27519,58
27520,38
27521,51
27522,43
27523,49
27524,54
27525,58
27526,53
27527,38
27528,44
27529,47
27530,50
27531,50
27532,58
27533,55
27534,46
27535,45
27536,41
27537,51
27538,60
27539,47
27540,29
27541,30
27542,32
27543,30
27544,38
27545,34
27546,40
27547,28
27548,26
27549,28
27550,31
27551,36
27552,35
27553,35
27554,23
27555,29
27556,30
27557,35
27558,35
27559,34
27560,42
27561,28
27562,29
27563,30
27564,29
27565,37
27566,38
27567,36
27568,20
27569,26
27570,28
27571,49
27572,37
27573,47
27574,40
27575,31
27576,31
27577,32
27578,32
27579,36
27580,39
27581,45
27582,31
27583,37
27584,34
27585,32
27586,37
27587,43
27588,40
27589,29
27590,36
27591,33
27592,35
27593,42
27594,43
27595,46
27596,29
27597,32
27598,29
27599,47
27600,51
27601,46
27602,50
27603,36
27604,40
27605,38
27606,39
27607,45
27608,49
27609,47
27610,30
27611,38
27612,39
27613,40
27614,44
27615,49
27616,55
27617,32
27618,45
27619,38
27620,37
27621,45
27622,55
27623,51
27624,33
27625,41
27626,41
27627,43
27628,41
27629,54
27630,56
27631,62
27632,54
27633,62
27634,63
27635,62
27636,68
27637,48
27638,52
27639,55
27640,58
27641,60
27642,60
27643,65
27644,41
27645,56
27646,53
27647,60
27648,66
27649,63
27650,71
27651,47
27652,55
27653,49
27654,58
27655,62
27656,65
27657,67
27658,45
27659,52
27660,52
27661,74
27662,71
27663,75
27664,83
27665,49
27666,63
27667,58
27668,70
27669,67
27670,76
27671,77
27672,47
27673,57
27674,56
27675,59
27676,72
27677,73
27678,76
27679,54
27680,61
27681,61
27682,60
27683,62
27684,75
27685,82
27686,49
27687,55
27688,59
27689,98
27690,80
27691,89
27692,97
27693,67
27694,76
27695,74
27696,74
27697,85
27698,88
27699,90
27700,63
27701,71
27702,75
27703,74
27704,83
27705,86
27706,95
27707,58
27708,68
27709,77
27710,78
27711,87
27712,89
27713,96
27714,56
27715,74
27716,67
27717,79
27718,72
27719,76
27720,37
27721,52
27722,44
27723,50
27724,54
27725,53
27726,55
27727,40
27728,42
27729,54
27730,48
27731,51
27732,60
27733,53
27734,36
27735,45
27736,41
27737,53
27738,50
27739,63
27740,55
27741,39
27742,52
27743,46
27744,51
27745,54
27746,52
27747,62
27748,41
27749,47
27750,46
27751,55
27752,61
27753,56
27754,60
27755,48
27756,52
27757,45
27758,51
27759,57
27760,60
27761,65
27762,48
27763,52
27764,55
27765,52
27766,59
27767,65
27768,64
27769,43
27770,52
27771,58
27772,58
27773,58
27774,66
27775,68
27776,51
27777,51
27778,41
27779,81
27780,75
27781,71
27782,80
27783,57
27784,54
27785,61
27786,64
27787,74
27788,71
27789,78
27790,57
27791,64
27792,59
27793,58
27794,70
27795,74
27796,80
27797,55
27798,58
27799,59
27800,60
27801,63
27802,76
27803,74
27804,55
27805,59
27806,71
27807,73
27808,58
27809,77
27810,38
27811,48
27812,48
27813,51
27814,55
27815,59
27816,61
27817,43
27818,47
27819,46
27820,52
27821,49
27822,61
27823,63
27824,49
27825,49
27826,53
27827,52
27828,53
27829,56
27830,64
27831,44
27832,51
27833,50
27834,44
27835,52
27836,53
27837,63
27838,42
27839,47
27840,36
27841,55
27842,63
27843,70
27844,67
27845,48
27846,53
27847,49
27848,63
27849,64
27850,65
27851,79
27852,53
27853,50
27854,51
27855,58
27856,63
27857,72
27858,71
27859,43
27860,55
27861,55
27862,64
27863,65
27864,66
27865,72
27866,47
27867,54
27868,56
27869,67
27870,85
27871,77
27872,86
27873,58
27874,70
27875,60
27876,78
27877,80
27878,83
27879,86
27880,59
27881,68
27882,63
27883,71
27884,74
27885,78
27886,88
27887,61
27888,60
27889,61
27890,69
27891,74
27892,79
27893,87
27894,59
27895,63
27896,66
27897,71
27898,75
27899,68
27900,28
27901,31
27902,30
27903,32
27904,31
27905,30
27906,39
27907,24
27908,29
27909,28
27910,36
27911,34
27912,36
27913,40
27914,27
27915,31
27916,27
27917,35
27918,35
27919,34
27920,37
27921,22
27922,33
27923,28
27924,26
27925,33
27926,36
27927,39
27928,27
27929,29
27930,25
27931,28
27932,36
27933,45
27934,40
27935,35
27936,35
27937,32
27938,35
27939,38
27940,39
27941,46
27942,28
27943,34
27944,35
27945,38
27946,44
27947,39
27948,48
27949,29
27950,32
27951,32
27952,37
27953,34
27954,35
27955,38
27956,26
27957,30
27958,35
27959,49
27960,44
27961,48
27962,49
27963,34
27964,42
27965,43
27966,41
27967,47
27968,45
27969,49
27970,34
27971,39
27972,43
27973,41
27974,48
27975,52
27976,49
27977,32
27978,37
27979,36
27980,42
27981,44
27982,48
27983,51
27984,35
27985,43
27986,44
27987,37
27988,45
27989,51
27990,39
27991,45
27992,43
27993,40
27994,46
27995,49
27996,59
27997,34
27998,39
27999,44
28000,43
28001,45
28002,58
28003,54
28004,32
28005,43
28006,44
28007,48
28008,47
28009,55
28010,53
28011,30
28012,45
28013,42
28014,41
28015,42
28016,49
28017,56
28018,39
28019,45
28020,42
28021,55
28022,51
28023,56
28024,62
28025,38
28026,47
28027,49
28028,60
28029,53
28030,54
28031,54
28032,42
28033,51
28034,49
28035,49
28036,56
28037,60
28038,61
28039,37
28040,49
28041,47
28042,49
28043,58
28044,57
28045,59
28046,36
28047,42
28048,44
28049,61
28050,63
28051,63
28052,67
28053,46
28054,56
28055,54
28056,58
28057,62
28058,70
28059,76
28060,47
28061,57
28062,51
28063,62
28064,58
28065,67
28066,81
28067,46
28068,55
28069,65
28070,60
28071,66
28072,66
28073,69
28074,49
28075,59
28076,59
28077,58
28078,62
28079,59
28080,38
28081,36
28082,41
28083,41
28084,39
28085,55
28086,43
28087,29
28088,39
28089,32
28090,38
28091,43
28092,48
28093,51
28094,31
28095,34
28096,41
28097,41
28098,42
28099,47
28100,50
28101,31
28102,37
28103,35
28104,44
28105,38
28106,50
28107,46
28108,25
28109,39
28110,36
28111,47
28112,46
28113,51
28114,53
28115,33
28116,36
28117,47
28118,43
28119,45
28120,47
28121,51
28122,35
28123,38
28124,36
28125,37
28126,50
28127,48
28128,47
28129,36
28130,47
28131,43
28132,48
28133,49
28134,43
28135,55
28136,33
28137,38
28138,37
28139,60
28140,60
28141,58
28142,58
28143,46
28144,54
28145,53
28146,52
28147,57
28148,56
28149,65
28150,41
28151,51
28152,51
28153,51
28154,63
28155,63
28156,60
28157,43
28158,48
28159,49
28160,48
28161,54
28162,59
28163,62
28164,41
28165,50
28166,46
28167,55
28168,51
28169,57
28170,27
28171,35
28172,35
28173,30
28174,40
28175,39
28176,45
28177,32
28178,39
28179,33
28180,35
28181,37
28182,41
28183,46
28184,28
28185,32
28186,33
28187,36
28188,35
28189,39
28190,41
28191,34
28192,37
28193,31
28194,35
28195,40
28196,38
28197,47
28198,24
28199,34
28200,37
28201,51
28202,42
28203,52
28204,51
28205,33
28206,36
28207,42
28208,44
28209,47
28210,50
28211,46
28212,32
28213,32
28214,33
28215,40
28216,42
28217,47
28218,51
28219,33
28220,41
28221,36
28222,38
28223,44
28224,45
28225,48
28226,33
28227,37
28228,35
28229,47
28230,58
28231,52
28232,62
28233,39
28234,47
28235,44
28236,52
28237,52
28238,54
28239,59
28240,40
28241,48
28242,49
28243,55
28244,50
28245,57
28246,61
28247,41
28248,41
28249,48
28250,53
28251,49
28252,55
28253,57
28254,37
28255,46
28256,46
28257,44
28258,48
28259,46
28260,27
28261,27
28262,25
28263,27
28264,27
28265,27
28266,31
28267,21
28268,22
28269,23
28270,28
28271,26
28272,26
28273,30
28274,19
28275,22
28276,23
28277,28
28278,25
28279,33
28280,32
28281,19
28282,24
28283,27
28284,30
28285,26
28286,37
28287,31
28288,21
28289,22
28290,20
28291,35
28292,37
28293,30
28294,34
28295,20
28296,24
28297,28
28298,31
28299,29
28300,27
28301,35
28302,26
28303,32
28304,26
28305,26
28306,34
28307,33
28308,36
28309,29
28310,24
28311,26
28312,31
28313,31
28314,32
28315,35
28316,21
28317,31
28318,24
28319,34
28320,41
28321,47
28322,40
28323,26
28324,30
28325,33
28326,32
28327,40
28328,37
28329,40
28330,31
28331,31
28332,31
28333,36
28334,36
28335,44
28336,37
28337,28
28338,33
28339,31
28340,34
28341,39
28342,43
28343,41
28344,26
28345,30
28346,33
28347,31
28348,32
28349,29
28350,19
28351,26
28352,31
28353,25
28354,29
28355,26
28356,25
28357,26
28358,25
28359,32
28360,30
28361,30
28362,29
28363,35
28364,20
28365,23
28366,24
28367,26
28368,30
28369,32
28370,29
28371,18
28372,22
28373,23
28374,24
28375,31
28376,30
28377,38
28378,24
28379,26
28380,26
28381,34
28382,30
28383,33
28384,38
28385,28
28386,30
28387,28
28388,31
28389,35
28390,34
28391,38
28392,25
28393,25
28394,24
28395,31
28396,31
28397,34
28398,34
28399,19
28400,29
28401,29
28402,29
28403,33
28404,35
28405,34
28406,20
28407,30
28408,26
28409,33
28410,36
28411,41
28412,42
28413,28
28414,30
28415,27
28416,34
28417,40
28418,37
28419,40
28420,32
28421,36
28422,34
28423,32
28424,37
28425,39
28426,41
28427,32
28428,33
28429,35
28430,38
28431,35
28432,41
28433,44
28434,28
28435,33
28436,36
28437,41
28438,35
28439,39
28440,11
28441,23
28442,17
28443,30
28444,25
28445,29
28446,33
28447,19
28448,20
28449,22
28450,23
28451,25
28452,28
28453,25
28454,20
28455,22
28456,26
28457,29
28458,23
28459,29
28460,30
28461,20
28462,21
28463,23
28464,24
28465,24
28466,25
28467,32
28468,18
28469,23
28470,23
28471,31
28472,35
28473,28
28474,38
28475,23
28476,19
28477,25
28478,26
28479,30
28480,28
28481,34
28482,20
28483,25
28484,25
28485,31
28486,25
28487,30
28488,33
28489,21
28490,23
28491,25
28492,25
28493,25
28494,29
28495,29
28496,25
28497,21
28498,27
28499,40
28500,35
28501,40
28502,38
28503,28
28504,30
28505,30
28506,32
28507,33
28508,38
28509,39
28510,26
28511,30
28512,34
28513,29
28514,36
28515,38
28516,41
28517,26
28518,31
28519,26
28520,33
28521,33
28522,44
28523,37
28524,23
28525,29
28526,32
28527,35
28528,36
28529,35
28530,38
28531,42
28532,43
28533,39
28534,48
28535,48
28536,47
28537,37
28538,37
28539,39
28540,46
28541,45
28542,48
28543,53
28544,37
28545,39
28546,40
28547,43
28548,44
28549,54
28550,49
28551,31
28552,42
28553,47
28554,46
28555,47
28556,48
28557,60
28558,35
28559,45
28560,31
28561,52
28562,45
28563,58
28564,56
28565,37
28566,45
28567,49
28568,48
28569,49
28570,49
28571,65
28572,36
28573,46
28574,46
28575,48
28576,51
28577,54
28578,55
28579,41
28580,46
28581,41
28582,51
28583,51
28584,60
28585,59
28586,39
28587,47
28588,40
28589,66
28590,57
28591,61
28592,70
28593,43
28594,55
28595,53
28596,58
28597,61
28598,66
28599,70
28600,46
28601,52
28602,51
28603,59
28604,61
28605,65
28606,65
28607,41
28608,57
28609,53
28610,59
28611,58
28612,66
28613,65
28614,47
28615,51
28616,53
28617,55
28618,58
28619,68
28620,38
28621,32
28622,35
28623,34
28624,42
28625,40
28626,47
28627,30
28628,36
28629,38
28630,40
28631,39
28632,41
28633,47
28634,28
28635,32
28636,35
28637,36
28638,39
28639,45
28640,44
28641,26
28642,39
28643,35
28644,39
28645,38
28646,38
28647,47
28648,30
28649,33
28650,29
28651,47
28652,49
28653,45
28654,47
28655,35
28656,37
28657,35
28658,41
28659,37
28660,45
28661,48
28662,35
28663,36
28664,39
28665,40
28666,42
28667,46
28668,51
28669,32
28670,42
28671,39
28672,43
28673,46
28674,50
28675,54
28676,33
28677,33
28678,35
28679,62
28680,46
28681,52
28682,55
28683,34
28684,45
28685,49
28686,47
28687,57
28688,52
28689,58
28690,35
28691,47
28692,52
28693,50
28694,49
28695,58
28696,55
28697,37
28698,51
28699,49
28700,51
28701,52
28702,52
28703,54
28704,37
28705,41
28706,45
28707,48
28708,51
28709,54
28710,37
28711,41
28712,34
28713,41
28714,41
28715,40
28716,43
28717,36
28718,38
28719,34
28720,36
28721,39
28722,46
28723,51
28724,29
28725,35
28726,43
28727,42
28728,43
28729,45
28730,49
28731,28
28732,39
28733,35
28734,44
28735,42
28736,47
28737,46
28738,32
28739,37
28740,33
28741,48
28742,49
28743,47
28744,51
28745,35
28746,43
28747,40
28748,45
28749,54
28750,50
28751,61
28752,34
28753,45
28754,39
28755,47
28756,49
28757,45
28758,53
28759,34
28760,39
28761,42
28762,47
28763,44
28764,43
28765,54
28766,30
28767,34
28768,40
28769,58
28770,53
28771,59
28772,61
28773,48
28774,52
28775,46
28776,53
28777,54
28778,55
28779,61
28780,42
28781,42
28782,46
28783,56
28784,59
28785,60
28786,62
28787,35
28788,48
28789,49
28790,54
28791,53
28792,60
28793,63
28794,41
28795,52
28796,52
28797,52
28798,55
28799,54
28800,43
28801,50
28802,46
28803,56
28804,57
28805,57
28806,62
28807,42
28808,53
28809,55
28810,51
28811,53
28812,55
28813,61
28814,39
28815,46
28816,48
28817,49
28818,56
28819,57
28820,62
28821,39
28822,48
28823,43
28824,47
28825,53
28826,57
28827,54
28828,35
28829,46
28830,44
28831,62
28832,59
28833,56
28834,65
28835,47
28836,47
28837,48
28838,58
28839,55
28840,64
28841,62
28842,46
28843,53
28844,50
28845,56
28846,61
28847,57
28848,68
28849,47
28850,59
28851,60
28852,49
28853,58
28854,66
28855,72
28856,43
28857,46
28858,45
28859,86
28860,67
28861,84
28862,85
28863,49
28864,64
28865,68
28866,68
28867,76
28868,79
28869,80
28870,53
28871,55
28872,62
28873,64
28874,68
28875,74
28876,94
28877,52
28878,68
28879,61
28880,67
28881,69
28882,78
28883,83
28884,54
28885,63
28886,63
28887,67
28888,76
28889,68
28890,61
28891,63
28892,68
28893,79
28894,82
28895,83
28896,85
28897,58
28898,66
28899,60
28900,72
28901,65
28902,85
28903,86
28904,60
28905,70
28906,71
28907,70
28908,78
28909,84
28910,85
28911,59
28912,61
28913,67
28914,75
28915,75
28916,78
28917,90
28918,51
28919,74
28920,57
28921,89
28922,96
28923,94
28924,87
28925,64
28926,69
28927,74
28928,74
28929,84
28930,91
28931,99
28932,64
28933,74
28934,75
28935,79
28936,90
28937,91
28938,87
28939,68
28940,77
28941,74
28942,70
28943,77
28944,88
28945,97
28946,59
28947,85
28948,74
28949,89
28950,106
28951,116
28952,122
28953,73
28954,94
28955,91
28956,88
28957,102
28958,104
28959,110
28960,78
28961,89
28962,76
28963,86
28964,96
28965,105
28966,117
28967,79
28968,84
28969,84
28970,97
28971,102
28972,114
28973,118
28974,78
28975,89
28976,91
28977,95
28978,106
28979,107
28980,59
28981,72
28982,58
28983,62
28984,66
28985,67
28986,69
28987,50
28988,60
28989,54
28990,53
28991,65
28992,83
28993,71
28994,51
28995,59
28996,60
28997,65
28998,65
28999,67
29000,83
29001,52
29002,58
29003,63
29004,68
29005,63
29006,77
29007,81
29008,51
29009,54
29010,58
29011,71
29012,77
29013,80
29014,86
29015,54
29016,63
29017,68
29018,67
29019,74
29020,80
29021,82
29022,56
29023,64
29024,68
29025,74
29026,77
29027,86
29028,88
29029,57
29030,65
29031,60
29032,67
29033,73
29034,75
29035,96
29036,58
29037,62
29038,58
29039,103
29040,97
29041,107
29042,105
29043,79
29044,83
29045,83
29046,82
29047,96
29048,97
29049,103
29050,63
29051,84
29052,75
29053,81
29054,88
29055,87
29056,95
29057,71
29058,81
29059,78
29060,82
29061,90
29062,98
29063,104
29064,68
29065,75
29066,79
29067,95
29068,83
29069,82
29070,44
29071,59
29072,49
29073,54
29074,58
29075,71
29076,73
29077,48
29078,50
29079,57
29080,58
29081,60
29082,63
29083,65
29084,46
29085,60
29086,52
29087,57
29088,58
29089,72
29090,64
29091,45
29092,56
29093,54
29094,62
29095,61
29096,71
29097,74
29098,47
29099,55
29100,53
29101,58
29102,71
29103,74
29104,84
29105,49
29106,64
29107,60
29108,65
29109,83
29110,83
29111,72
29112,53
29113,60
29114,65
29115,64
29116,73
29117,79
29118,75
29119,54
29120,59
29121,64
29122,66
29123,69
29124,73
29125,77
29126,56
29127,58
29128,54
29129,80
29130,76
29131,93
29132,98
29133,63
29134,73
29135,73
29136,85
29137,77
29138,88
29139,97
29140,62
29141,70
29142,65
29143,79
29144,85
29145,83
29146,90
29147,61
29148,81
29149,73
29150,77
29151,89
29152,87
29153,88
29154,64
29155,75
29156,71
29157,83
29158,82
29159,89
29160,35
29161,46
29162,41
29163,44
29164,44
29165,42
29166,46
29167,33
29168,37
29169,41
29170,43
29171,50
29172,47
29173,48
29174,36
29175,43
29176,34
29177,43
29178,49
29179,43
29180,48
29181,31
29182,37
29183,42
29184,36
29185,46
29186,40
29187,51
29188,29
29189,40
29190,31
29191,58
29192,44
29193,58
29194,54
29195,37
29196,47
29197,45
29198,45
29199,49
29200,51
29201,50
29202,34
29203,44
29204,48
29205,47
29206,61
29207,54
29208,53
29209,35
29210,51
29211,47
29212,42
29213,50
29214,56
29215,57
29216,41
29217,41
29218,37
29219,55
29220,56
29221,64
29222,68
29223,44
29224,51
29225,54
29226,54
29227,65
29228,61
29229,74
29230,46
29231,53
29232,54
29233,60
29234,58
29235,61
29236,63
29237,42
29238,62
29239,54
29240,52
29241,60
29242,64
29243,72
29244,51
29245,54
29246,49
29247,49
29248,63
29249,61
29250,42
29251,44
29252,41
29253,38
29254,48
29255,54
29256,52
29257,34
29258,37
29259,35
29260,43
29261,46
29262,47
29263,53
29264,31
29265,39
29266,41
29267,40
29268,41
29269,47
29270,55
29271,32
29272,43
29273,38
29274,39
29275,43
29276,45
29277,51
29278,30
29279,36
29280,38
29281,46
29282,48
29283,51
29284,54
29285,39
29286,46
29287,51
29288,45
29289,44
29290,50
29291,59
29292,40
29293,47
29294,44
29295,46
29296,49
29297,59
29298,49
29299,39
29300,39
29301,45
29302,45
29303,48
29304,54
29305,56
29306,36
29307,44
29308,39
29309,59
29310,60
29311,64
29312,66
29313,40
29314,57
29315,51
29316,52
29317,60
29318,59
29319,68
29320,46
29321,53
29322,55
29323,49
29324,53
29325,63
29326,74
29327,45
29328,56
29329,54
29330,58
29331,55
29332,70
29333,70
29334,48
29335,55
29336,48
29337,55
29338,53
29339,60
29340,33
29341,40
29342,35
29343,38
29344,41
29345,45
29346,46
29347,28
29348,38
29349,42
29350,36
29351,38
29352,40
29353,49
29354,31
29355,35
29356,36
29357,38
29358,40
29359,40
29360,43
29361,28
29362,38
29363,34
29364,44
29365,39
29366,49
29367,46
29368,33
29369,35
29370,30
29371,46
29372,45
29373,56
29374,54
29375,32
29376,39
29377,39
29378,43
29379,48
29380,47
29381,52
29382,35
29383,32
29384,40
29385,39
29386,49
29387,44
29388,50
29389,31
29390,39
29391,40
29392,40
29393,45
29394,45
29395,56
29396,40
29397,33
29398,42
29399,54
29400,63
29401,57
29402,59
29403,40
29404,47
29405,47
29406,50
29407,54
29408,59
29409,62
29410,40
29411,45
29412,45
29413,56
29414,60
29415,56
29416,61
29417,43
29418,48
29419,50
29420,50
29421,55
29422,63
29423,65
29424,45
29425,52
29426,48
29427,51
29428,49
29429,51
29430,49
29431,68
29432,74
29433,64
29434,73
29435,83
29436,84
29437,62
29438,59
29439,59
29440,74
29441,72
29442,77
29443,83
29444,56
29445,60
29446,63
29447,67
29448,74
29449,77
29450,85
29451,59
29452,69
29453,67
29454,65
29455,77
29456,76
29457,79
29458,63
29459,65
29460,56
29461,91
29462,83
29463,85
29464,94
29465,66
29466,75
29467,76
29468,69
29469,80
29470,85
29471,91
29472,62
29473,68
29474,72
29475,74
29476,83
29477,78
29478,88
29479,56
29480,78
29481,68
29482,79
29483,85
29484,96
29485,92
29486,59
29487,66
29488,68
29489,89
29490,102
29491,110
29492,107
29493,74
29494,86
29495,81
29496,89
29497,103
29498,102
29499,112
29500,78
29501,86
29502,87
29503,91
29504,94
29505,107
29506,113
29507,72
29508,82
29509,83
29510,89
29511,100
29512,110
29513,111
29514,71
29515,91
29516,79
29517,85
29518,98
29519,104
29520,51
29521,58
29522,49
29523,56
29524,58
29525,60
29526,68
29527,41
29528,59
29529,60
29530,59
29531,57
29532,69
29533,71
29534,48
29535,55
29536,53
29537,63
29538,52
29539,65
29540,77
29541,47
29542,54
29543,54
29544,57
29545,59
29546,76
29547,67
29548,50
29549,56
29550,48
29551,79
29552,63
29553,74
29554,80
29555,58
29556,61
29557,66
29558,65
29559,65
29560,77
29561,72
29562,58
29563,61
29564,60
29565,68
29566,70
29567,79
29568,73
29569,47
29570,62
29571,59
29572,66
29573,72
29574,70
29575,79
29576,52
29577,55
29578,55
29579,82
29580,91
29581,89
29582,95
29583,67
29584,78
29585,66
29586,82
29587,76
29588,86
29589,97
29590,60
29591,75
29592,65
29593,76
29594,79
29595,91
29596,88
29597,62
29598,77
29599,69
29600,77
29601,91
29602,88
29603,99
29604,63
29605,74
29606,65
29607,83
29608,85
29609,85
29610,43
29611,70
29612,53
29613,62
29614,64
29615,71
29616,72
29617,47
29618,61
29619,61
29620,61
